Date,ticker,ret,volume,market_ret,sent_firm,sent_macro,ret_lag1,sent_firm_lag1,sent_macro_lag1,market_ret_lag1,volume_lag1,sent_firm_lag2,vol_norm,sent_x_vol,ret_lag2,ret_lag3,D.ret,D.ret_lag1,D.sent_firm_lag1,D.sent_macro_lag1,D.market_ret_lag1,D.volume_lag1
2025-01-17,ACB,0.0040160863459803,3230270,0.0070022167941647,0.5306743383407593,0.12708202714011782,-0.0020100592903275,0.0,0.06220445781946182,0.0013183917532582,5756348.0,0.0,0.37123688693522394,0.0,0.0100908497187332,-0.0040485100744991,0.0060261456363078,-0.0121009090090607,0.0,0.09973193435133368,-0.0048571902908916,-2782565.0
2025-01-20,ACB,0.0020020109661448,4605146,0.0030481190593365,0.0,0.3256108253484681,0.0040160863459803,0.5306743383407593,0.12708202714011782,0.0070022167941647,3230270.0,0.0,0.2083257264432668,0.11055311703963863,-0.0020100592903275,0.0100908497187332,-0.0020140753798355004,0.0060261456363078,0.5306743383407593,0.064877569320656,0.0056838250409064995,-2526078.0
2025-01-21,ACB,-0.0020020109661449,5224019,0.0026052989117631,0.0,-0.009327795842419493,0.0020020109661448,0.0,0.3256108253484681,0.0030481190593365,4605146.0,0.5306743383407593,0.2969938691896666,0.0,0.0040160863459803,-0.0020100592903275,-0.0040040219322897,-0.0020140753798355004,-0.5306743383407593,0.19852879820835026,-0.0039540977348282,1374876.0
2025-01-22,ACB,-0.0040160863459803,7116239,-0.006962604280719,0.8069341977437338,0.2343344077279296,-0.0020020109661449,0.0,-0.009327795842419493,0.0026052989117631,5224019.0,0.0,0.33690606454829725,0.0,0.0020020109661448,0.0040160863459803,-0.0020140753798354003,-0.0040040219322897,0.0,-0.3349386211908876,-0.0004428201475733997,618873.0
2025-01-23,ACB,0.0179467172616718,12531354,0.0168871733360556,0.0,0.19198009452304324,-0.0040160863459803,0.8069341977437338,0.2343344077279296,-0.006962604280719,7116239.0,0.0,0.4589386209879999,0.3703332679405672,-0.0020020109661449,0.0020020109661448,0.0219628036076521,-0.0020140753798354003,0.8069341977437338,0.2436622035703491,-0.0095679031924821,1892220.0
2025-01-24,ACB,0.0019743423714808,5633438,0.0047119384674061,0.0,0.21121491680682544,0.0179467172616718,0.0,0.19198009452304324,0.0168871733360556,12531354.0,0.8069341977437338,0.8081687986972411,0.0,-0.0040160863459803,-0.0020020109661449,-0.015972374890191,0.0219628036076521,-0.8069341977437338,-0.04235431320488636,0.0238497776167746,5415115.0
2025-02-03,ACB,-0.0099108308563231,14316465,-0.0181117499430461,0.0,-0.0844652888490193,0.0019743423714808,0.0,0.21121491680682544,0.0047119384674061,5633438.0,0.0,0.36331020742015496,0.0,0.0179467172616718,-0.0040160863459803,-0.0118851732278039,-0.015972374890191,0.0,0.019234822283782205,-0.0121752348686495,-6897916.0
2025-02-04,ACB,0.0059582403730219,5747701,0.0095280062516547,0.0,0.18470981275593792,-0.0099108308563231,0.0,-0.0844652888490193,-0.0181117499430461,14316465.0,0.0,0.92329370957369,0.0,0.0019743423714808,0.0179467172616718,0.015869071229345,-0.0118851732278039,0.0,-0.29568020565584474,-0.022823688410452198,8683027.0
2025-02-05,ACB,0.0059230425066002,8688371,0.002582868418254,0.0,0.15552738384355472,0.0059582403730219,0.0,0.18470981275593792,0.0095280062516547,5747701.0,0.0,0.3706792268769146,0.0,-0.0099108308563231,0.0019743423714808,-3.519786642169984e-05,0.015869071229345,0.0,0.2691751016049572,0.0276397561947008,-8568764.0
2025-02-06,ACB,0.0039292018838306,7003846,0.0038618370243879,0.941494643688202,0.08573571724050186,0.0059230425066002,0.0,0.15552738384355472,0.002582868418254,8688371.0,0.0,0.5603281460012979,0.0,0.0059582403730219,-0.0099108308563231,-0.0019938406227696,-3.519786642169984e-05,0.0,-0.029182428912383207,-0.0069451378334007,2940670.0
2025-02-07,ACB,0.0078125720364701,11693545,0.0029933740546649,0.0,-0.026288649439811698,0.0039292018838306,0.941494643688202,0.08573571724050186,0.0038618370243879,7003846.0,0.0,0.45169020108126207,0.42526390492445515,0.0059230425066002,0.0059582403730219,0.0038833701526394997,-0.0019938406227696,0.941494643688202,-0.06979166660305286,0.0012789686061339001,-1684525.0
2025-02-10,ACB,0.0038835159884467,16464665,-0.0051369975979163,0.0,-0.13975369267993504,0.0078125720364701,0.0,-0.026288649439811698,0.0029933740546649,11693545.0,0.941494643688202,0.7541370401923152,0.0,0.0039292018838306,0.0059230425066002,-0.0039290560480234,0.0038833701526394997,-0.941494643688202,-0.11202436668031356,-0.0008684629697230002,4689699.0
2025-02-11,ACB,0.0019361169615793,6655512,0.0017152662867549,0.0,0.09930742486399047,0.0038835159884467,0.0,-0.13975369267993504,-0.0051369975979163,16464665.0,0.0,1.061834861101403,0.0,0.0078125720364701,0.0039292018838306,-0.0019473990268674,-0.0039290560480234,0.0,-0.11346504324012334,-0.0081303716525812,4771120.0
2025-02-12,ACB,-0.0077670612621189,8016190,0.0004283572564963,0.0,-0.00673338104696834,0.0019361169615793,0.0,0.09930742486399047,0.0017152662867549,6655512.0,0.0,0.42922553602388636,0.0,0.0038835159884467,0.0078125720364701,-0.0097031782236982,-0.0019473990268674,0.0,0.2390611175439255,0.0068522638846712,-9809153.0
2025-02-13,ACB,0.0019474283120928,6612386,0.0008561644358602,-0.591204822063446,-0.04854631544363619,-0.0077670612621189,0.0,-0.00673338104696834,0.0004283572564963,8016190.0,0.0,0.5169780250744522,0.0,0.0019361169615793,0.0038835159884467,0.0097144895742117,-0.0097031782236982,0.0,-0.10604080591095881,-0.0012869090302586,1360678.0
2025-02-14,ACB,0.0019436432050927,9647667,0.0017101329520529,0.0,0.07541089688522229,0.0019474283120928,-0.591204822063446,-0.04854631544363619,0.0008561644358602,6612386.0,0.0,0.4264442653317794,-0.25211590600545164,-0.0077670612621189,0.0019361169615793,-3.7851070000998258e-06,0.0097144895742117,-0.591204822063446,-0.04181293439666785,0.0004278071793639,-1403804.0
2025-02-17,ACB,0.0019398727833539,6618055,-0.0029946546444095,0.0,0.001689255584117973,0.0019436432050927,0.0,0.07541089688522229,0.0017101329520529,9647667.0,-0.591204822063446,0.6221948122781478,0.0,0.0019474283120928,-0.0077670612621189,-3.770421738800078e-06,-3.7851070000998258e-06,0.591204822063446,0.12395721232885848,0.0008539685161926999,3035281.0
2025-02-18,ACB,-0.0019398727833539,6103527,0.0025673955052457,0.0,0.07908092530406252,0.0019398727833539,0.0,0.001689255584117973,-0.0029946546444095,6618055.0,0.0,0.4268098689943856,0.0,0.0019436432050927,0.0019474283120928,-0.0038797455667078,-3.770421738800078e-06,0.0,-0.07372164130110431,-0.0047047875964624,-3029612.0
2025-02-19,ACB,0.0019398727833539,6237260,0.0034129725962399,0.0,0.050313738377197936,-0.0019398727833539,0.0,0.07908092530406252,0.0025673955052457,6103527.0,0.0,0.39362706403523323,0.0,0.0019398727833539,0.0019436432050927,0.0038797455667078,-0.0038797455667078,0.0,0.07739166971994454,0.0055620501496552,-514528.0
2025-02-20,ACB,0.0057970507626389,7747208,0.002552106872235,0.0,0.05942194434729489,0.0019398727833539,0.0,0.050313738377197936,0.0034129725962399,6237260.0,0.0,0.40225173763045513,0.0,-0.0019398727833539,0.0019398727833539,0.0038571779792849997,0.0038797455667078,0.0,-0.028767186926864585,0.0008455770909942002,133733.0
2025-02-21,ACB,0.0095878409372953,14627206,0.0025456101994338,0.0,0.10938820872508304,0.0057970507626389,0.0,0.05942194434729489,0.002552106872235,7747208.0,0.0,0.49963090840923147,0.0,0.0019398727833539,-0.0019398727833539,0.003790790174656401,0.0038571779792849997,0.0,0.009108205970096955,-0.0008608657240049,1509948.0
2025-02-24,ACB,-0.0019102281516952,8331434,0.0084388686458646,-0.004636406898498535,-0.04610518512934664,0.0095878409372953,0.0,0.10938820872508304,0.0025456101994338,14627206.0,0.0,0.9433339367251996,0.0,0.0057970507626389,0.0019398727833539,-0.0114980690889905,0.003790790174656401,0.0,0.049966264377788144,-6.496672801200101e-06,6879998.0
2025-02-25,ACB,-0.0057526763583838,7957544,-0.0016820861829848,0.9634871780872344,-0.09769976346389107,-0.0019102281516952,-0.004636406898498535,-0.04610518512934664,0.0084388686458646,8331434.0,0.0,0.5373086585220839,-0.0024911815709947834,0.0095878409372953,0.0057970507626389,-0.0038424482066886003,-0.0114980690889905,-0.004636406898498535,-0.15549339385442967,0.0058932584464308005,-6295772.0
2025-02-26,ACB,-0.0019249364272161,6185345,0.0012618298204221,0.0,-0.06584498691327363,-0.0057526763583838,0.9634871780872344,-0.09769976346389107,-0.0016820861829848,7957544.0,-0.004636406898498535,0.5131958426089024,0.49445761420135187,-0.0019102281516952,0.0095878409372953,0.0038277399311677,-0.0038424482066886003,0.9681235849857329,-0.051594578334544436,-0.0101209548288494,-373890.0
2025-02-27,ACB,0.0057637286774886,7321821,-0.0012618298204221,0.0,0.1491180126925549,-0.0019249364272161,0.0,-0.06584498691327363,0.0012618298204221,6185345.0,0.9634871780872344,0.3989036490532457,0.0,-0.0057526763583838,-0.0019102281516952,0.0076886651047047005,0.0038277399311677,-0.9634871780872344,0.03185477655061744,0.0029439160034069,-1772199.0
2025-02-28,ACB,-0.0038387922502723,11063807,-0.0008421053129222,0.0,0.04170720390975475,0.0057637286774886,0.0,0.1491180126925549,-0.0012618298204221,7321821.0,0.0,0.4721969614653159,0.0,-0.0019249364272161,-0.0057526763583838,-0.0096025209277609,0.0076886651047047005,0.0,0.21496299960582854,-0.0025236596408442,1136476.0
2025-03-03,ACB,0.0,27149660,0.000842105312922,0.0,-0.030522727682476943,-0.0038387922502723,0.0,0.04170720390975475,-0.0008421053129222,11063807.0,0.0,0.7135241421005366,0.0,0.0057637286774886,-0.0019249364272161,0.0038387922502723,-0.0096025209277609,0.0,-0.10741080878280015,0.00041972450749989997,3741986.0
2025-03-04,ACB,0.0057526763583839,11749895,0.0029417966162066,0.9801909923553468,0.042695625641635634,0.0,0.0,-0.030522727682476943,0.000842105312922,27149660.0,0.0,1.7509287589544227,0.0,-0.0038387922502723,0.0057637286774886,0.0057526763583839,0.0038387922502723,0.0,-0.07222993159223169,0.0016842106258442,16085853.0
2025-03-05,ACB,0.0,13652915,0.0020959974137504,0.9476609230041504,-0.021613466528664645,0.0057526763583839,0.9801909923553468,0.042695625641635634,0.0029417966162066,11749895.0,0.0,0.7577711496274641,0.7427604551315959,0.0,-0.0038387922502723,-0.0057526763583839,0.0057526763583839,0.9801909923553468,0.07321835332411258,0.0020996913032846,-15399765.0
2025-03-06,ACB,0.0095148588201432,6889650,0.0075094220221315,0.0,0.15733259277684347,0.0,0.9476609230041504,-0.021613466528664645,0.0020959974137504,13652915.0,0.9801909923553468,0.880500216837346,0.834415648193434,0.0057526763583839,0.0,0.0095148588201432,-0.0057526763583839,-0.0325300693511964,-0.06430909217030029,-0.0008457992024562002,1903020.0
2025-03-07,ACB,0.0094250906498642,14932635,0.0037336695520488,0.9530121088027954,0.06538460078911904,0.0095148588201432,0.0,0.15733259277684347,0.0075094220221315,6889650.0,0.9476609230041504,0.44432550257094705,0.0,0.0,0.0057526763583839,-8.976817027899972e-05,0.0095148588201432,-0.9476609230041504,0.1789460593055081,0.0054134246083811,-6763265.0
2025-03-10,ACB,-0.0075329347509398,12653910,0.0061919702479209,0.9810170531272888,-0.017985447593357268,0.0094250906498642,0.9530121088027954,0.06538460078911904,0.0037336695520488,14932635.0,0.0,0.9630315837645619,0.9177807604871611,0.0095148588201432,0.0,-0.016958025400804,-8.976817027899972e-05,0.9530121088027954,-0.09194799198772444,-0.0037757524700826996,8042985.0
2025-03-11,ACB,0.0,14905610,-0.0008233841552052,0.0,-0.04720664024353027,-0.0075329347509398,0.9810170531272888,-0.017985447593357268,0.0061919702479209,12653910.0,0.9530121088027954,0.8160726481370654,0.8005811844132067,0.0094250906498642,0.0095148588201432,0.0075329347509398,-0.016958025400804,0.028004944324493408,-0.0833700483824763,0.0024583006958720996,-2278725.0
2025-03-12,ACB,-0.0056872424496162,10136446,0.0016460909066687,0.4451277256011963,-0.02045489737862035,0.0,0.0,-0.04720664024353027,-0.0008233841552052,14905610.0,0.9810170531272888,0.961288694545664,0.0,-0.0075329347509398,0.0094250906498642,-0.0056872424496162,0.0075329347509398,-0.9810170531272888,-0.029221192650173006,-0.0070153544031261,2251700.0
2025-03-13,ACB,-0.0076336563775627,15537075,-0.0032948958968525,0.4873014688491822,0.0519530133090236,-0.0056872424496162,0.4451277256011963,-0.02045489737862035,0.0016460909066687,10136446.0,0.0,0.6537170194760642,0.2909875700661734,0.0,-0.0075329347509398,-0.0019464139279465002,-0.0056872424496162,0.4451277256011963,0.026751742864909923,0.0024694750618738997,-4769164.0
2025-03-14,ACB,-0.0038387922502723,13995615,0.0,0.9537549018859864,0.12044132862772261,-0.0076336563775627,0.4873014688491822,0.0519530133090236,-0.0032948958968525,15537075.0,0.4451277256011963,1.0020129698689333,0.4882823920230625,-0.0056872424496162,0.0,0.0037948641272904,-0.0019464139279465002,0.042173743247985895,0.07240791068764395,-0.004940986803521201,5400629.0
2025-03-17,ACB,0.0076629045100791,7457061,0.0049382816405825,0.9288820028305054,0.049616069542734245,-0.0038387922502723,0.9537549018859864,0.12044132862772261,0.0,13995615.0,0.4873014688491822,0.9026015354429449,0.8608606388785266,-0.0076336563775627,-0.0056872424496162,0.0115016967603514,0.0037948641272904,0.46645343303680425,0.068488315318699,0.0032948958968525,-1541460.0
2025-03-18,ACB,0.0038095441177559,7603226,-0.0028776998276151,-0.9369498093922933,-0.009785015136003498,0.0076629045100791,0.9288820028305054,0.049616069542734245,0.0049382816405825,7457061.0,0.9537549018859864,0.480918824109673,0.44671684053788463,-0.0038387922502723,-0.0076336563775627,-0.0038533603923232005,0.0115016967603514,-0.024872899055481068,-0.07082525908498837,0.0049382816405825,-6538554.0
2025-03-19,ACB,-0.0038095441177558,10111263,-0.0074380508210014,-0.6651138663291931,-0.05907939738697476,0.0038095441177559,-0.9369498093922933,-0.009785015136003498,-0.0028776998276151,7603226.0,0.9288820028305054,0.4903452589914569,-0.4594288969484603,0.0076629045100791,-0.0038387922502723,-0.0076190882355117,-0.0038533603923232005,-1.8658318122227988,-0.05940108467873774,-0.0078159814681976,146165.0
2025-03-20,ACB,0.0019065861360791,5806006,-0.0004148516964704,0.0,-0.08426579259909116,-0.0038095441177558,-0.6651138663291931,-0.05907939738697476,-0.0074380508210014,10111263.0,-0.9369498093922933,0.6520929240385247,-0.433716045913172,0.0038095441177559,0.0076629045100791,0.0057161302538349,-0.0076190882355117,0.2718359430631002,-0.049294382250971255,-0.0045603509933863,2508037.0
2025-03-21,ACB,-0.0057306983958859,13632203,-0.0024927308296024,0.978476107120514,-0.05038930098694492,0.0019065861360791,0.0,-0.08426579259909116,-0.0004148516964704,5806006.0,-0.6651138663291931,0.3744394176598135,0.0,-0.0038095441177558,0.0038095441177559,-0.007637284531965,0.0057161302538349,0.6651138663291931,-0.0251863952121164,0.007023199124531,-4305257.0
2025-03-24,ACB,0.0095329999870691,9669550,0.0091097938488972,-0.4984943568706512,0.06302130714469,-0.0057306983958859,0.978476107120514,-0.05038930098694492,-0.0024927308296024,13632203.0,0.0,0.8791644639603132,0.8602414222145808,0.0019065861360791,-0.0038095441177558,0.015263698382955,-0.007637284531965,0.978476107120514,0.03387649161214624,-0.002077879133132,7826197.0
2025-03-25,ACB,-0.0018993436095064,7895786,0.0028812532795272,0.0,0.05672048763284143,0.0095329999870691,-0.4984943568706512,0.06302130714469,0.0091097938488972,9669550.0,0.978476107120514,0.6236060849803547,-0.3108641142729066,-0.0057306983958859,0.0019065861360791,-0.0114323435965755,0.015263698382955,-1.4769704639911652,0.11341060813163492,0.0116025246784996,-3962653.0
2025-03-26,ACB,-0.0057197722694512,12343985,-0.0037059955943175,0.0,0.11087827826594258,-0.0018993436095064,0.0,0.05672048763284143,0.0028812532795272,7895786.0,-0.4984943568706512,0.5092129618547601,0.0,0.0095329999870691,-0.0057306983958859,-0.0038204286599448,-0.0114323435965755,0.4984943568706512,-0.006300819511848563,-0.00622854056937,-1773764.0
2025-03-27,ACB,-0.0057526763583838,7646466,-0.003719781102532,0.0,0.03304839648983695,-0.0057197722694512,0.0,0.11087827826594258,-0.0037059955943175,12343985.0,0.0,0.796085046243747,0.0,-0.0018993436095064,0.0095329999870691,-3.2904088932600266e-05,-0.0038204286599448,0.0,0.05415779063310115,-0.0065872488738447,4448199.0
2025-03-28,ACB,-0.0019249364272161,11980125,0.0,0.0,-0.10732594514504457,-0.0057526763583838,0.0,0.03304839648983695,-0.003719781102532,7646466.0,0.0,0.49313388174169354,0.0,-0.0057197722694512,-0.0018993436095064,0.0038277399311677,-3.2904088932600266e-05,0.0,-0.07782988177610564,-1.3785508214500097e-05,-4697519.0
2025-03-31,ACB,0.0019249364272161,12091100,-0.0137588161714276,0.0,0.039050199483570296,-0.0019249364272161,0.0,-0.10732594514504457,0.0,11980125.0,0.0,0.7726190824625006,0.0,-0.0057526763583838,-0.0057197722694512,0.0038498728544322,0.0038277399311677,0.0,-0.14037434163488152,0.003719781102532,4333659.0
2025-04-01,ACB,0.0019212381647478,3506927,-0.0004199034283826,0.0,0.20673445689267125,0.0019249364272161,0.0,0.039050199483570296,-0.0137588161714276,12091100.0,0.0,0.7797760530847834,0.0,-0.0019249364272161,-0.0057526763583838,-3.698262468300028e-06,0.0038498728544322,0.0,0.14637614462861487,-0.0137588161714276,110975.0
2025-04-02,ACB,-0.0038461745919639,15464050,0.0079481698491741,0.0,0.12486467922435088,0.0019212381647478,0.0,0.20673445689267125,-0.0004199034283826,3506927.0,0.0,0.2261678171974808,0.0,0.0019249364272161,-0.0019249364272161,-0.0057674127567117,-3.698262468300028e-06,0.0,0.16768425740910095,0.013338912743045,-8584173.0
2025-04-03,ACB,-0.0718871507010592,48272745,-0.0721227644958791,0.0,-0.15974487590067316,-0.0038461745919639,0.0,0.12486467922435088,0.0079481698491741,15464050.0,0.0,0.9973034607029753,0.0,0.0019212381647478,0.0019249364272161,-0.06804097610909529,-0.0057674127567117,0.0,-0.08186977766832038,0.0083680732775567,11957123.0
2025-04-04,ACB,-0.014598859573448,83163860,0.0,0.7883051633834839,-0.11604828655141071,-0.0718871507010592,0.0,-0.15974487590067316,-0.0721227644958791,48272745.0,0.0,3.113193222094616,0.0,-0.0038461745919639,0.0019212381647478,0.05728829112761119,-0.06804097610909529,0.0,-0.28460955512502406,-0.08007093434505319,32808695.0
2025-04-08,ACB,-0.0718480748171907,62043765,-0.0724214279640455,0.0,-0.09734756180218287,-0.014598859573448,0.7883051633834839,-0.11604828655141071,0.0,83163860.0,0.0,5.3633818684896735,4.227981620127768,-0.0718871507010592,-0.0038461745919639,-0.0572492152437427,0.05728829112761119,0.7883051633834839,0.043696589349262446,0.0721227644958791,34891115.0
2025-04-09,ACB,-0.01592748529445,44257175,-0.0062786972746589,0.0,-0.03288055459658304,-0.0718480748171907,0.0,-0.09734756180218287,-0.0724214279640455,62043765.0,0.7883051633834839,4.001310235646039,0.0,-0.014598859573448,-0.0718871507010592,0.055920589522740705,-0.0572492152437427,-0.7883051633834839,0.018700724749227834,-0.0724214279640455,-21120095.0
2025-04-10,ACB,0.0665433518814274,6706456,0.0674412807955324,0.0,0.05341963569323222,-0.01592748529445,0.0,-0.03288055459658304,-0.0062786972746589,44257175.0,0.0,2.8542221338159925,0.0,-0.0718480748171907,-0.014598859573448,0.0824708371758774,0.055920589522740705,0.0,0.06446700720559984,0.0661427306893866,-17786590.0
2025-04-11,ACB,0.0644043661768824,50437390,0.0320883145515004,0.0,-0.010232170004593692,0.0665433518814274,0.0,0.05341963569323222,0.0674412807955324,6706456.0,0.0,0.4325110031235176,0.0,-0.01592748529445,-0.0718480748171907,-0.0021389857045450017,0.0824708371758774,0.0,0.08630019028981525,0.0737199780701913,-37550719.0
2025-04-14,ACB,-0.0020141077677236,26226946,0.0148021858051353,0.0,0.0809454046189785,0.0644043661768824,0.0,-0.010232170004593692,0.0320883145515004,50437390.0,0.0,3.252794940253403,0.0,0.0665433518814274,-0.01592748529445,-0.066418473944606,-0.0021389857045450017,0.0,-0.06365180569782591,-0.035352966244031996,43730934.0
2025-04-15,ACB,-0.0286317386936854,19276070,-0.0148021858051353,0.0,0.10009006046234294,-0.0020141077677236,0.0,0.0809454046189785,0.0148021858051353,26226946.0,0.0,1.6914213294363414,0.0,0.0644043661768824,0.0665433518814274,-0.0266176309259618,-0.066418473944606,0.0,0.0911775746235722,-0.0172861287463651,-24210444.0
2025-04-16,ACB,0.0082645435852197,13204415,-0.0132452267500206,0.9010348320007324,-0.0915664094912855,-0.0286317386936854,0.0,0.10009006046234294,-0.0148021858051353,19276070.0,0.0,1.2431472557158572,0.0,-0.0020141077677236,0.0644043661768824,0.0368962822789051,-0.0266176309259618,0.0,0.01914465584336443,-0.0296043716102706,-6950876.0
2025-04-17,ACB,0.0,12494635,0.0039920212695374,0.9761811196804047,-0.019176472073946252,0.0082645435852197,0.9010348320007324,-0.0915664094912855,-0.0132452267500206,13204415.0,0.0,0.8515756723535087,0.7672993428749545,-0.0286317386936854,-0.0020141077677236,-0.0082645435852197,0.0368962822789051,0.9010348320007324,-0.19165646995362845,0.0015569590551146994,-6071655.0
2025-04-18,ACB,0.0081967043905736,12645975,0.0074972787782181,0.0,0.0691257473788684,0.0,0.9761811196804047,-0.019176472073946252,0.0039920212695374,12494635.0,0.9010348320007324,0.8058007265703693,0.7866074555027467,0.0082645435852197,-0.0286317386936854,0.0081967043905736,-0.0082645435852197,0.07514628767967224,0.07238993741733925,0.017237248019558,-709780.0
2025-04-21,ACB,-0.0164612479757934,8390402,-0.0052863559231479,0.8255097270011902,0.055478433767954506,0.0081967043905736,0.0,0.0691257473788684,0.0074972787782181,12645975.0,0.9761811196804047,0.8155609061961975,0.0,0.0,0.0082645435852197,-0.024657952366367,0.0081967043905736,-0.9761811196804047,0.08830221945281465,0.0035052575086806995,151340.0
2025-04-22,ACB,0.0,15648280,-0.0084276391467188,0.0,-0.014991334341104749,-0.0164612479757934,0.8255097270011902,0.055478433767954506,-0.0052863559231479,8390402.0,0.0,0.5411116073272633,0.4466928952419043,0.0081967043905736,0.0,0.0164612479757934,-0.024657952366367,0.8255097270011902,-0.01364731361091389,-0.012783634701365999,-4255573.0
2025-04-23,ACB,0.0205345901435941,7856915,0.0066592920899769,0.8040179212888082,0.005598094012286212,0.0,0.0,-0.014991334341104749,-0.0084276391467188,15648280.0,0.8255097270011902,1.0091847735909516,0.0,-0.0164612479757934,0.0081967043905736,0.0205345901435941,0.0164612479757934,-0.8255097270011902,-0.07046976810905925,-0.0031412832235708996,7257878.0
2025-04-24,ACB,-0.0184620420554061,9488650,0.0022099456508028,0.8187311291694641,0.1601962989994458,0.0205345901435941,0.8040179212888082,0.005598094012286212,0.0066592920899769,7856915.0,0.0,0.5067061035077561,0.4074007880466578,0.0,-0.0164612479757934,-0.0389966321990002,0.0205345901435941,0.8040179212888082,0.020589428353390962,0.015086931236695699,-7791365.0
2025-04-25,ACB,-0.0104059639472678,21097440,0.006600684031352,0.0,-0.009075830748051768,-0.0184620420554061,0.8187311291694641,0.1601962989994458,0.0022099456508028,9488650.0,0.8040179212888082,0.6119395295798504,0.5010139420363416,0.0205345901435941,0.0,0.008056078108138302,-0.0389966321990002,0.014713207880655887,0.1545982049871596,-0.0044493464391741,1631735.0
2025-04-28,ACB,0.0020899717508478,6906325,0.0021905813798186,0.0,0.08120310080773904,-0.0104059639472678,0.0,-0.009075830748051768,0.006600684031352,21097440.0,0.8187311291694641,1.3606105725197073,0.0,-0.0184620420554061,0.0205345901435941,0.0124959356981156,0.008056078108138302,-0.8187311291694641,-0.16927212974749756,0.0043907383805492,11608790.0
2025-04-29,ACB,0.0041665916418913,4251320,0.0017490166242615,0.0,0.019207102911812917,0.0020899717508478,0.0,0.08120310080773904,0.0021905813798186,6906325.0,0.0,0.4454009023017564,0.0,-0.0104059639472678,-0.0184620420554061,0.0020766198910435003,0.0124959356981156,0.0,0.09027893155579081,-0.0044101026515334,-14191115.0
