Date,Ticker,ret,volume,market_ret
2025-01-06,VHM,0.0,3321300,-0.006492124079011776
2025-01-06,VIB,0.0,9102215,-0.006492124079011776
2025-01-06,VIC,0.0,9114300,-0.006492124079011776
2025-01-06,VJC,0.002008032803245613,763900,-0.006492124079011776
2025-01-06,VNM,-0.007968225030707054,2103500,-0.006492124079011776
2025-01-06,VPB,0.0026630371715207573,7888502,-0.006492124079011776
2025-01-07,ACB,0.008032205079849088,5775479,-0.0004343105388571922
2025-01-07,BID,0.04040959679530333,10448400,-0.0004343105388571922
2025-01-07,BVH,0.006166514915663958,712500,-0.0004343105388571922
2025-01-07,CTG,0.00669797892908806,6401400,-0.0004343105388571922
2025-01-07,EIB,-0.0027434859457508326,7709600,-0.0004343105388571922
2025-01-07,FPT,0.00534403713071728,4661299,-0.0004343105388571922
2025-01-07,GAS,-0.007434945422121426,703695,-0.0004343105388571922
2025-01-07,GVR,-0.03813286969544403,3885500,-0.0004343105388571922
2025-01-07,HDB,-0.01025650016718911,10497500,-0.0004343105388571922
2025-01-07,HPG,0.0,18316500,-0.0004343105388571922
2025-01-07,KDH,-0.027678399277052176,2472800,-0.0004343105388571922
2025-01-07,MBB,0.0201842821878494,19217048,-0.0004343105388571922
2025-01-07,MSN,-0.005970166986503796,5835900,-0.0004343105388571922
2025-01-07,MWG,0.0017528572278630477,6576900,-0.0004343105388571922
2025-01-07,NVL,-0.014528100562909744,6094600,-0.0004343105388571922
2025-01-07,PDR,-0.03901670144282841,11224224,-0.0004343105388571922
2025-01-07,PLX,-0.01180333267379381,859500,-0.0004343105388571922
2025-01-07,POW,-0.008695706967553932,4024801,-0.0004343105388571922
2025-01-07,SAB,0.00186391699171789,453600,-0.0004343105388571922
2025-01-07,SSI,-0.014155962991281367,18608600,-0.0004343105388571922
2025-01-07,STB,0.017772169745797668,10607300,-0.0004343105388571922
2025-01-07,TCB,0.0021163727332092802,8254000,-0.0004343105388571922
2025-01-07,TPB,0.0031104418532749366,6073728,-0.0004343105388571922
2025-01-07,VCB,-0.006479570238352861,2267915,-0.0004343105388571922
2025-01-07,VHM,0.0,2849700,-0.0004343105388571922
2025-01-07,VIB,0.010389668042011177,8006905,-0.0004343105388571922
2025-01-07,VIC,0.0,2051000,-0.0004343105388571922
2025-01-07,VJC,-0.0020080328032455234,615600,-0.0004343105388571922
2025-01-07,VNM,-0.012882579055053803,2802100,-0.0004343105388571922
2025-01-07,VPB,-0.005333292333675372,9945902,-0.0004343105388571922
2025-01-08,ACB,0.0,5200467,-0.00043449924646210916
2025-01-08,BID,-0.0012384715402672542,3295200,-0.00043449924646210916
2025-01-08,BVH,0.012220111334775397,589900,-0.00043449924646210916
2025-01-08,CTG,0.00930239266231341,3834700,-0.00043449924646210916
2025-01-08,EIB,0.008207980417829582,1333100,-0.00043449924646210916
2025-01-08,FPT,-0.012064511668395493,4461887,-0.00043449924646210916
2025-01-08,GAS,0.0014914179341685974,537350,-0.00043449924646210916
2025-01-08,GVR,0.012291638511556718,2445900,-0.00043449924646210916
2025-01-08,HDB,-0.039963256811837294,20550600,-0.00043449924646210916
2025-01-08,HPG,0.00764819084785411,15549156,-0.00043449924646210916
2025-01-08,KDH,-0.00147815067564193,1927970,-0.00043449924646210916
2025-01-08,MBB,-0.002312151479047176,11109919,-0.00043449924646210916
2025-01-08,MSN,0.013383099375629344,3052900,-0.00043449924646210916
2025-01-08,MWG,0.017361561409336642,3255600,-0.00043449924646210916
2025-01-08,NVL,0.014528100562909808,4147900,-0.00043449924646210916
2025-01-08,PDR,0.023592255652593118,4754808,-0.00043449924646210916
2025-01-08,PLX,0.010498686754308038,914900,-0.00043449924646210916
2025-01-08,POW,0.017316450011460958,2851601,-0.00043449924646210916
2025-01-08,SAB,0.0,626600,-0.00043449924646210916
2025-01-08,SSI,0.006091395338791475,9369401,-0.00043449924646210916
2025-01-08,STB,-0.005434795985956945,6074100,-0.00043449924646210916
2025-01-08,TCB,0.01260519794637538,12801000,-0.00043449924646210916
2025-01-08,TPB,0.00619200876570537,4899936,-0.00043449924646210916
2025-01-08,VCB,0.0010828587967019652,1572740,-0.00043449924646210916
2025-01-08,VHM,0.0,2744700,-0.00043449924646210916
2025-01-08,VIB,0.0051546928016840705,5680734,-0.00043449924646210916
2025-01-08,VIC,0.0,1025800,-0.00043449924646210916
2025-01-08,VJC,-0.0010055305020187607,637900,-0.00043449924646210916
2025-01-08,VNM,0.0,2084300,-0.00043449924646210916
2025-01-08,VPB,0.007989362999207139,4869803,-0.00043449924646210916
2025-01-09,ACB,-0.0020020109661449716,4443979,-0.0004346881181247725
2025-01-09,BID,-0.009962688078129752,3699100,-0.0004346881181247725
2025-01-09,BVH,-0.008130126083250176,435700,-0.0004346881181247725
2025-01-09,CTG,-0.010638383163444766,4290700,-0.0004346881181247725
2025-01-09,EIB,0.0027210901143605863,3915500,-0.0004346881181247725
2025-01-09,FPT,0.003365852368665754,2259060,-0.0004346881181247725
2025-01-09,GAS,-0.0014914179341685863,380481,-0.0004346881181247725
2025-01-09,GVR,-0.0017467253349416486,1108600,-0.0004346881181247725
2025-01-09,HDB,-0.041627039512077094,18643900,-0.0004346881181247725
2025-01-09,HPG,-0.009569481064228115,11662724,-0.0004346881181247725
2025-01-09,KDH,0.004428039907717894,1718530,-0.0004346881181247725
2025-01-09,MBB,-0.004640403161382043,9928160,-0.0004346881181247725
2025-01-09,MSN,-0.0059259432675471575,1886700,-0.0004346881181247725
2025-01-09,MWG,-0.006908523439425382,2905300,-0.0004346881181247725
2025-01-09,NVL,-0.014528100562909744,1902200,-0.0004346881181247725
2025-01-09,PDR,-0.015666202453937423,3030048,-0.0004346881181247725
2025-01-09,PLX,0.01811184318995588,1723700,-0.0004346881181247725
2025-01-09,POW,0.004282661792000949,2021701,-0.0004346881181247725
2025-01-09,SAB,-0.0018639169917178745,461400,-0.0004346881181247725
2025-01-09,SSI,-0.012220123298653343,9307600,-0.0004346881181247725
2025-01-09,STB,-0.008207980417829622,5593400,-0.0004346881181247725
2025-01-09,TCB,0.0,6159600,-0.0004346881181247725
2025-01-09,TPB,-0.006192008765705432,4671136,-0.0004346881181247725
2025-01-09,VCB,-0.005425930027736034,1446711,-0.0004346881181247725
2025-01-09,VHM,0.009950330853168092,4211400,-0.0004346881181247725
2025-01-09,VIB,0.0,5795645,-0.0004346881181247725
2025-01-09,VIC,0.006153865574378286,1273900,-0.0004346881181247725
2025-01-09,VJC,-0.0010065426114013946,589600,-0.0004346881181247725
2025-01-09,VNM,0.0016194447679934126,1500000,-0.0004346881181247725
2025-01-09,VPB,-0.007989362999207156,4278905,-0.0004346881181247725
2025-01-10,ACB,-0.010070525323887972,5417561,-0.014010737069598333
2025-01-10,BID,-0.021506218116560387,3114500,-0.014010737069598333
2025-01-10,BVH,0.010152371464017908,905500,-0.014010737069598333
2025-01-10,CTG,0.0026701985127676495,7501000,-0.014010737069598333
2025-01-10,EIB,-0.016438726343159835,2686600,-0.014010737069598333
2025-01-10,FPT,-0.010131797440217,3148358,-0.014010737069598333
2025-01-10,GAS,-0.0044877086686670046,435277,-0.014010737069598333
2025-01-10,GVR,-0.021202207650602937,1211900,-0.014010737069598333
2025-01-10,HDB,-0.03413300636945847,16354300,-0.014010737069598333
2025-01-10,HPG,-0.017459221900991157,17128356,-0.014010737069598333
2025-01-10,KDH,0.0014716878279914063,1009910,-0.014010737069598333
2025-01-10,MBB,-0.016412990610769302,13748486,-0.014010737069598333
2025-01-10,MSN,-0.027110094009475904,2905200,-0.014010737069598333
2025-01-10,MWG,-0.003472242431229196,6234100,-0.014010737069598333
2025-01-10,NVL,-0.03272478428763579,8716100,-0.014010737069598333
2025-01-10,PDR,-0.051293253485541215,5614380,-0.014010737069598333
2025-01-10,PLX,-0.02334740882743977,715700,-0.014010737069598333
2025-01-10,POW,-0.004282661792000848,4739704,-0.014010737069598333
2025-01-10,SAB,0.0,605600,-0.014010737069598333
2025-01-10,SSI,-0.029108113251664996,21372700,-0.014010737069598333
2025-01-10,STB,-0.03352269203864356,16660200,-0.014010737069598333
2025-01-10,TCB,-0.02323230972121104,6657100,-0.014010737069598333
2025-01-10,TPB,-0.012500102388024317,8785771,-0.014010737069598333
2025-01-10,VCB,-0.005455531432573321,1663187,-0.014010737069598333
2025-01-10,VHM,-0.009950330853168092,2320000,-0.014010737069598333
2025-01-10,VIB,-0.007742007484427196,11654789,-0.014010737069598333
2025-01-10,VIC,-0.0061538655743782235,1104600,-0.014010737069598333
2025-01-10,VJC,-0.007074309442537154,1006500,-0.014010737069598333
2025-01-10,VNM,-0.008123508891350889,1720800,-0.014010737069598333
2025-01-10,VPB,-0.010752791196351743,6916002,-0.014010737069598333
2025-01-13,ACB,0.0020221586240009052,5459671,0.0008814456278056417
2025-01-13,BID,0.005102084527583594,2461400,0.0008814456278056417
2025-01-13,BVH,0.0,332800,0.0008814456278056417
2025-01-13,CTG,0.005319206322932922,9511500,0.0008814456278056417
2025-01-13,EIB,0.010989121575595165,6550800,0.0008814456278056417
2025-01-13,FPT,0.002034612985055109,5930212,0.0008814456278056417
2025-01-13,GAS,-0.004507876461948844,558671,0.0008814456278056417
2025-01-13,GVR,0.0035650661644961446,947000,0.0008814456278056417
2025-01-13,HDB,0.004618945856294458,16868100,0.0008814456278056417
2025-01-13,HPG,0.013605712797170823,17047248,0.0008814456278056417
2025-01-13,KDH,0.013148438451631547,1399860,0.0008814456278056417
2025-01-13,MBB,0.016412990610769184,11908455,0.0008814456278056417
2025-01-13,MSN,-0.007662872745569137,8590400,0.0008814456278056417
2025-01-13,MWG,-0.0034842717670185925,7061900,0.0008814456278056417
2025-01-13,NVL,-0.044314308674944916,11653300,0.0008814456278056417
2025-01-13,PDR,0.03804808446578461,6685632,0.0008814456278056417
2025-01-13,PLX,0.02077998538043068,988600,0.0008814456278056417
2025-01-13,POW,0.012793351459909542,3423801,0.0008814456278056417
2025-01-13,SAB,0.009285112906895954,512200,0.0008814456278056417
2025-01-13,SSI,0.01880935085413421,10895100,0.0008814456278056417
2025-01-13,STB,0.0028368813351997567,9412600,0.0008814456278056417
2025-01-13,TCB,0.016949571993441638,8004200,0.0008814456278056417
2025-01-13,TPB,0.0,7283645,0.0008814456278056417
2025-01-13,VCB,0.005455531432573255,1699815,0.0008814456278056417
2025-01-13,VHM,0.0,8978900,0.0008814456278056417
2025-01-13,VIB,0.005167892445145428,6599117,0.0008814456278056417
2025-01-13,VIC,-0.004950505159856203,5486700,0.0008814456278056417
2025-01-13,VJC,0.0,974700,0.0008814456278056417
2025-01-13,VNM,0.0016300034608507652,1601700,0.0008814456278056417
2025-01-13,VPB,-0.010869671644318108,9488900,0.0008814456278056417
2025-01-14,ACB,-0.00404851007449912,6083421,-0.004415018209116831
2025-01-14,BID,-0.007662871199393307,957600,-0.004415018209116831
2025-01-14,BVH,0.025923685009791538,693200,-0.004415018209116831
2025-01-14,CTG,-0.020094431229196533,4456700,-0.004415018209116831
2025-01-14,EIB,-0.0027359798188747488,7490000,-0.004415018209116831
2025-01-14,FPT,-0.017082770153592847,4950178,-0.004415018209116831
2025-01-14,GAS,0.0075019395462218915,409218,-0.004415018209116831
2025-01-14,GVR,-0.01253373614725658,921200,-0.004415018209116831
2025-01-14,HDB,-0.025672355054126836,13857900,-0.004415018209116831
2025-01-14,HPG,-0.0019324281375837523,9444870,-0.004415018209116831
2025-01-14,KDH,-0.00874638861566031,1574980,-0.004415018209116831
2025-01-14,MBB,-0.009345910292925178,10475547,-0.004415018209116831
2025-01-14,MSN,-0.020202707317519466,5110600,-0.004415018209116831
2025-01-14,MWG,-0.0017467336767995271,3860600,-0.004415018209116831
2025-01-14,NVL,-0.05858508033507247,16250500,-0.004415018209116831
2025-01-14,PDR,-0.018843096055555952,2003616,-0.004415018209116831
2025-01-14,PLX,0.021615620370865656,1717100,-0.004415018209116831
2025-01-14,POW,-0.01279335145990947,2465101,-0.004415018209116831
2025-01-14,SAB,0.00736652722437775,459200,-0.004415018209116831
2025-01-14,SSI,-0.0083160645524961,8104900,-0.004415018209116831
2025-01-14,STB,0.002828856200477623,7922700,-0.004415018209116831
2025-01-14,TCB,-0.00843883295181536,5054100,-0.004415018209116831
2025-01-14,TPB,0.0,3724876,-0.004415018209116831
2025-01-14,VCB,-0.0021786295072986975,1012563,-0.004415018209116831
2025-01-14,VHM,0.0,9457600,-0.004415018209116831
2025-01-14,VIB,0.0,4345682,-0.004415018209116831
2025-01-14,VIC,-0.002484473327661945,2326300,-0.004415018209116831
2025-01-14,VJC,-0.0010147134305465702,621200,-0.004415018209116831
2025-01-14,VNM,0.003251989038533613,1235100,-0.004415018209116831
2025-01-14,VPB,-0.008230471049910378,11793500,-0.004415018209116831
2025-01-15,ACB,0.010090849718733263,8538913,0.006175582044149862
2025-01-15,BID,0.00511513321929411,1485800,0.006175582044149862
2025-01-15,BVH,0.007843177461025879,770900,0.006175582044149862
2025-01-15,CTG,-0.005427467409755542,5422700,0.006175582044149862
2025-01-15,EIB,0.0,18145500,0.006175582044149862
2025-01-15,FPT,0.0027529595541902936,3968423,0.006175582044149862
2025-01-15,GAS,-0.0014959420824566976,406849,0.006175582044149862
2025-01-15,GVR,0.016086137751624444,700500,0.006175582044149862
2025-01-15,HDB,0.02336554895621191,13305900,0.006175582044149862
2025-01-15,HPG,0.013448869853752383,14221956,0.006175582044149862
2025-01-15,KDH,0.0014630123395411518,2761330,0.006175582044149862
2025-01-15,MBB,0.002344679012015272,13091216,0.006175582044149862
2025-01-15,MSN,0.032435275753153955,5668100,0.006175582044149862
2025-01-15,MWG,0.0017467336767996364,4158300,0.006175582044149862
2025-01-15,NVL,0.02754995176823065,7057800,0.006175582044149862
2025-01-15,PDR,0.021506246686474828,3343919,0.006175582044149862
2025-01-15,PLX,0.006269580005159373,1316400,0.006175582044149862
2025-01-15,POW,0.021232220105774118,2611101,0.006175582044149862
2025-01-15,SAB,0.00913247871471599,354800,0.006175582044149862
2025-01-15,SSI,0.008316064552496056,9867500,0.006175582044149862
2025-01-15,STB,-0.00851068966790862,6977700,0.006175582044149862
2025-01-15,TCB,0.00422827589049654,7076900,0.006175582044149862
2025-01-15,TPB,0.0062696516354985195,6290028,0.006175582044149862
2025-01-15,VCB,-0.0032769019252746013,793994,0.006175582044149862
2025-01-15,VHM,0.0,2707200,0.006175582044149862
2025-01-15,VIB,0.012804288733071822,6915011,0.006175582044149862
2025-01-15,VIC,0.0012430082395970227,6296600,0.006175582044149862
2025-01-15,VJC,0.002028398261392619,826400,0.006175582044149862
2025-01-15,VNM,0.001622071623973108,1216400,0.006175582044149862
2025-01-15,VPB,0.013680021003292004,6198700,0.006175582044149862
2025-01-16,ACB,-0.0020100592903275357,5756348,0.0013183917532582322
2025-01-16,BID,0.005089001483160923,1628500,0.0013183917532582322
2025-01-16,BVH,0.0,447200,0.0013183917532582322
2025-01-16,CTG,0.00135960422918461,6733100,0.0013183917532582322
2025-01-16,EIB,0.0027359798188748455,3089800,0.0013183917532582322
2025-01-16,FPT,0.006849299281406025,4435208,0.0013183917532582322
2025-01-16,GAS,0.0014959420824566631,508201,0.0013183917532582322
2025-01-16,GVR,0.008826182628272118,730300,0.0013183917532582322
2025-01-16,HDB,0.002306806097915092,15013880,0.0013183917532582322
2025-01-16,HPG,0.0038094688926421645,13960464,0.0013183917532582322
2025-01-16,KDH,0.004376425898071798,3131370,0.0013183917532582322
2025-01-16,MBB,0.0023391943496119416,13070409,0.0013183917532582322
2025-01-16,MSN,0.007570058860545294,3982700,0.0013183917532582322
2025-01-16,MWG,0.008688124679373325,6996200,0.0013183917532582322
2025-01-16,NVL,-0.003266197786621181,5765700,0.0013183917532582322
2025-01-16,PDR,-0.010695309626570547,4186728,0.0013183917532582322
2025-01-16,PLX,0.0,1053800,0.0013183917532582322
2025-01-16,POW,-0.004210532536343494,2709300,0.0013183917532582322
2025-01-16,SAB,-0.018349128881295414,729400,0.0013183917532582322
2025-01-16,SSI,0.010298762397530708,18541100,0.0013183917532582322
2025-01-16,STB,0.00992212250631627,9548300,0.0013183917532582322
2025-01-16,TCB,0.006309247934282707,8713000,0.0013183917532582322
2025-01-16,TPB,0.0031200088992509763,6590955,0.0013183917532582322
2025-01-16,VCB,0.01412295662065698,3763214,0.0013183917532582322
2025-01-16,VHM,0.0,5138800,0.0013183917532582322
2025-01-16,VIB,0.0025413479407074367,6743785,0.0013183917532582322
2025-01-16,VIC,0.004956639639928416,52883750,0.0013183917532582322
2025-01-16,VJC,0.002024292189230439,857300,0.0013183917532582322
2025-01-16,VNM,0.003236271174350978,1684500,0.0013183917532582322
2025-01-16,VPB,0.0,11192000,0.0013183917532582322
2025-01-17,ACB,0.004016086345980352,3230270,0.0070022167941647335
2025-01-17,BID,0.0025349218419168902,1572900,0.0070022167941647335
2025-01-17,BVH,0.019342962843130935,732800,0.0070022167941647335
2025-01-17,CTG,0.01081090114611008,3990300,0.0070022167941647335
2025-01-17,EIB,0.0,4892583,0.0070022167941647335
2025-01-17,FPT,0.0169208953610032,4485004,0.0070022167941647335
2025-01-17,GAS,-0.0014959420824566976,331350,0.0070022167941647335
2025-01-17,GVR,0.010489606671019443,1314400,0.0070022167941647335
2025-01-17,HDB,0.03620304866396064,17844000,0.0070022167941647335
2025-01-17,HPG,0.007575852994912992,21655224,0.0070022167941647335
2025-01-17,KDH,0.001454500256424889,1956202,0.0070022167941647335
2025-01-17,MBB,0.004662036931298006,10514353,0.0070022167941647335
2025-01-17,MSN,-0.006051455683355267,4095784,0.0070022167941647335
2025-01-17,MWG,-0.0017316104811255888,4115900,0.0070022167941647335
2025-01-17,NVL,0.011924260529735792,4783400,0.0070022167941647335
2025-01-17,PDR,0.013351274816752346,3823446,0.0070022167941647335
2025-01-17,PLX,0.0,771900,0.0070022167941647335
2025-01-17,POW,-0.008474626990972232,3183397,0.0070022167941647335
2025-01-17,SAB,-0.011173278997822191,660800,0.0070022167941647335
2025-01-17,SSI,0.006128727959862068,8603624,0.0070022167941647335
2025-01-17,STB,0.008427016161880142,6798900,0.0070022167941647335
2025-01-17,TCB,0.022798839344036054,10306550,0.0070022167941647335
2025-01-17,TPB,0.0062112388500404755,5457691,0.0070022167941647335
2025-01-17,VCB,-0.0021598076785650966,2861259,0.0070022167941647335
2025-01-17,VHM,0.002496880198587146,5112300,0.0070022167941647335
2025-01-17,VIB,0.007585404129378513,9202536,0.0070022167941647335
2025-01-17,VIC,0.0,2493821,0.0070022167941647335
2025-01-17,VJC,0.0010106115059234598,1064345,0.0070022167941647335
2025-01-17,VNM,0.001614216497930483,2303292,0.0070022167941647335
2025-01-17,VPB,0.0027137330558662897,6243700,0.0070022167941647335
2025-01-20,ACB,0.0020020109661448644,4605146,0.0030481190593365797
2025-01-20,BID,0.010075616653024056,2854300,0.0030481190593365797
2025-01-20,BVH,0.0,443100,0.0030481190593365797
2025-01-20,CTG,0.002684640861439916,4492000,0.0030481190593365797
2025-01-20,EIB,0.005449604767564685,7185600,0.0030481190593365797
2025-01-20,FPT,0.006689007230213698,2642367,0.0030481190593365797
2025-01-20,GAS,0.013383163395893037,681859,0.0030481190593365797
2025-01-20,GVR,-0.0017406444777839894,1012900,0.0030481190593365797
2025-01-20,HDB,0.021978906718775167,31864540,0.0030481190593365797
2025-01-20,HPG,-0.001888633705862259,12691500,0.0030481190593365797
2025-01-20,KDH,0.004351036810277181,1059410,0.0030481190593365797
2025-01-20,MBB,0.016148008353807013,12440551,0.0030481190593365797
2025-01-20,MSN,-0.006088298867255293,2514200,0.0030481190593365797
2025-01-20,MWG,-0.003472242431229196,2585400,0.0030481190593365797
2025-01-20,NVL,-0.025096789086274426,5565800,0.0030481190593365797
2025-01-20,PDR,-0.0026559651901818886,3030180,0.0030481190593365797
2025-01-20,PLX,-0.003757089908082306,402200,0.0030481190593365797
2025-01-20,POW,-0.012848142477849024,3735400,0.0030481190593365797
2025-01-20,SAB,0.013023401940023892,357400,0.0030481190593365797
2025-01-20,SSI,-0.002038738687822665,7431800,0.0030481190593365797
2025-01-20,STB,0.005578815027038934,6359200,0.0030481190593365797
2025-01-20,TCB,0.0,13279000,0.0030481190593365797
2025-01-20,TPB,0.015361312671345315,7303905,0.0030481190593365797
2025-01-20,VCB,-0.008686247016817437,2803872,0.0030481190593365797
2025-01-20,VHM,-0.0024968801985871545,3596200,0.0030481190593365797
2025-01-20,VIB,0.0125157069986659,11447651,0.0030481190593365797
2025-01-20,VIC,-0.0012368585373963583,670200,0.0030481190593365797
2025-01-20,VJC,-0.002022245380767809,7373900,0.0030481190593365797
2025-01-20,VNM,-0.0016142164979304169,1633600,0.0030481190593365797
2025-01-20,VPB,-0.002713733055866293,8490800,0.0030481190593365797
2025-01-21,ACB,-0.0020020109661449716,5224019,0.002605298911763173
2025-01-21,BID,-0.0025093780283713435,2339600,0.002605298911763173
2025-01-21,BVH,-0.003838776307165713,987200,0.002605298911763173
2025-01-21,CTG,0.0,5599600,0.002605298911763173
2025-01-21,EIB,-0.013680103904080154,16017030,0.002605298911763173
2025-01-21,FPT,-0.0006668969368063718,3997171,0.002605298911763173
2025-01-21,GAS,-0.008902157794873874,380378,0.002605298911763173
2025-01-21,GVR,-0.010507977598415093,1030100,0.002605298911763173
2025-01-21,HDB,-0.015334364000106687,27713600,0.002605298911763173
2025-01-21,HPG,-0.0056872192890507186,15610392,0.002605298911763173
2025-01-21,KDH,-0.004351036810277315,1301143,0.002605298911763173
2025-01-21,MBB,0.0,22180910,0.002605298911763173
2025-01-21,MSN,0.0030487828493585096,2714183,0.002605298911763173
2025-01-21,MWG,0.0034722424312292038,4476600,0.002605298911763173
2025-01-21,NVL,-0.001105583307749644,3243400,0.002605298911763173
2025-01-21,PDR,-0.021506246686474793,7724424,0.002605298911763173
2025-01-21,PLX,0.0,873000,0.002605298911763173
2025-01-21,POW,-0.01739174271186922,5698695,0.002605298911763173
2025-01-21,SAB,-0.009285112906895846,336600,0.002605298911763173
2025-01-21,SSI,-0.0020429036359463286,8617930,0.002605298911763173
2025-01-21,STB,0.0027777795639023694,5696100,0.002605298911763173
2025-01-21,TCB,-0.008230464504340475,8439900,0.002605298911763173
2025-01-21,TPB,-0.012270100902405575,5768175,0.002605298911763173
2025-01-21,VCB,-0.0032769019252746013,2542990,0.002605298911763173
2025-01-21,VHM,0.0,9744600,0.002605298911763173
2025-01-21,VIB,0.0,5885477,0.002605298911763173
2025-01-21,VIC,0.0012368585373962004,1645739,0.002605298911763173
2025-01-21,VJC,0.0,931909,0.002605298911763173
2025-01-21,VNM,-0.00161682640635755,1975738,0.002605298911763173
2025-01-21,VPB,0.0,20455100,0.002605298911763173
2025-01-22,ACB,-0.004016086345980374,7116239,-0.006962604280719055
2025-01-22,BID,-0.007566238624652741,2020900,-0.006962604280719055
2025-01-22,BVH,-0.025317807984289897,499500,-0.006962604280719055
2025-01-22,CTG,0.0,4589700,-0.006962604280719055
2025-01-22,EIB,-0.013869847864150502,17721200,-0.006962604280719055
2025-01-22,FPT,-0.001335129613034977,4676591,-0.006962604280719055
2025-01-22,GAS,-0.004481005601019241,322698,-0.006962604280719055
2025-01-22,GVR,-0.014184634991956413,1387800,-0.006962604280719055
2025-01-22,HDB,-0.02911739857072721,35405000,-0.006962604280719055
2025-01-22,HPG,-0.005719748843180813,13305624,-0.006962604280719055
2025-01-22,KDH,-0.002911181802460437,1002100,-0.006962604280719055
2025-01-22,MBB,-0.002290903527418429,10780611,-0.006962604280719055
2025-01-22,MSN,-0.007639456557957614,2338800,-0.006962604280719055
2025-01-22,MWG,-0.005212826280628803,3433000,-0.006962604280719055
2025-01-22,NVL,-0.04063764573182627,11436700,-0.006962604280719055
2025-01-22,PDR,-0.0027211241627373055,3183084,-0.006962604280719055
2025-01-22,PLX,-0.01772197218972655,873000,-0.006962604280719055
2025-01-22,POW,-0.00881062968215492,3798400,-0.006962604280719055
2025-01-22,SAB,0.00186391699171789,358200,-0.006962604280719055
2025-01-22,SSI,-0.002047085636092909,9555200,-0.006962604280719055
2025-01-22,STB,0.008287340248570287,11662200,-0.006962604280719055
